Project,Package,Class,Smell,Description,File
project-1-team-45-master,org.apache.roller.weblogger.planet.ui,PlanetGroupSubs,Law of Demeter violation,The tool detected the smell in this method (getGroupFromRequest) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getPlanetManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\planet\ui\PlanetGroupSubs.java
project-1-team-45-master,org.apache.roller.weblogger.planet.ui,PlanetGroupSubs,Law of Demeter violation,The tool detected the smell in this method (saveGroup) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getPlanetManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\planet\ui\PlanetGroupSubs.java
project-1-team-45-master,org.apache.roller.weblogger.planet.ui,PlanetGroupSubs,Law of Demeter violation,The tool detected the smell in this method (saveGroup) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.planet.ui.PlanetGroupSubs.getGroup; org.apache.roller.planet.pojos.PlanetGroup.getHandle,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\planet\ui\PlanetGroupSubs.java
project-1-team-45-master,org.apache.roller.weblogger.planet.ui,PlanetGroupSubs,Law of Demeter violation,The tool detected the smell in this method (saveGroup) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.planet.ui.PlanetGroupSubs.getGroup; org.apache.roller.planet.pojos.PlanetGroup.getHandle,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\planet\ui\PlanetGroupSubs.java
project-1-team-45-master,org.apache.roller.weblogger.planet.ui,PlanetGroupSubs,Law of Demeter violation,The tool detected the smell in this method (saveGroup) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.planet.pojos.PlanetGroup.getTitle; org.apache.roller.weblogger.planet.ui.PlanetGroupSubs.getGroup,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\planet\ui\PlanetGroupSubs.java
project-1-team-45-master,org.apache.roller.weblogger.planet.ui,PlanetGroupSubs,Law of Demeter violation,The tool detected the smell in this method (saveGroup) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.planet.ui.PlanetGroupSubs.getGroup; org.apache.roller.planet.pojos.PlanetGroup.getHandle,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\planet\ui\PlanetGroupSubs.java
project-1-team-45-master,org.apache.roller.weblogger.planet.ui,PlanetGroupSubs,Law of Demeter violation,The tool detected the smell in this method (saveGroup) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.flush,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\planet\ui\PlanetGroupSubs.java
project-1-team-45-master,org.apache.roller.weblogger.planet.ui,PlanetGroupSubs,Law of Demeter violation,The tool detected the smell in this method (validateGroup) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.planet.pojos.PlanetGroup.getTitle; org.apache.roller.weblogger.planet.ui.PlanetGroupSubs.getGroup,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\planet\ui\PlanetGroupSubs.java
project-1-team-45-master,org.apache.roller.weblogger.planet.ui,PlanetGroupSubs,Law of Demeter violation,The tool detected the smell in this method (validateGroup) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.planet.ui.PlanetGroupSubs.getGroup; org.apache.roller.planet.pojos.PlanetGroup.getHandle,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\planet\ui\PlanetGroupSubs.java
project-1-team-45-master,org.apache.roller.weblogger.planet.ui,PlanetGroupSubs,Law of Demeter violation,The tool detected the smell in this method (validateGroup) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.planet.ui.PlanetGroupSubs.getGroup; org.apache.roller.planet.pojos.PlanetGroup.getHandle,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\planet\ui\PlanetGroupSubs.java
project-1-team-45-master,org.apache.roller.weblogger.planet.ui,PlanetGroupSubs,Law of Demeter violation,The tool detected the smell in this method (validateGroup) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.planet.ui.PlanetGroupSubs.getGroup; org.apache.roller.planet.pojos.PlanetGroup.getHandle,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\planet\ui\PlanetGroupSubs.java
project-1-team-45-master,org.apache.roller.weblogger.planet.ui,PlanetGroupSubs,Law of Demeter violation,The tool detected the smell in this method (saveSubscription) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getPlanetManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\planet\ui\PlanetGroupSubs.java
project-1-team-45-master,org.apache.roller.weblogger.planet.ui,PlanetGroupSubs,Law of Demeter violation,The tool detected the smell in this method (saveSubscription) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getFeedFetcher,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\planet\ui\PlanetGroupSubs.java
project-1-team-45-master,org.apache.roller.weblogger.planet.ui,PlanetGroupSubs,Law of Demeter violation,The tool detected the smell in this method (saveSubscription) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.flush,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\planet\ui\PlanetGroupSubs.java
project-1-team-45-master,org.apache.roller.weblogger.planet.ui,PlanetGroupSubs,Law of Demeter violation,The tool detected the smell in this method (deleteSubscription) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getPlanetManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\planet\ui\PlanetGroupSubs.java
project-1-team-45-master,org.apache.roller.weblogger.planet.ui,PlanetGroupSubs,Law of Demeter violation,The tool detected the smell in this method (deleteSubscription) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.planet.pojos.PlanetGroup.getSubscriptions; org.apache.roller.weblogger.planet.ui.PlanetGroupSubs.getGroup,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\planet\ui\PlanetGroupSubs.java
project-1-team-45-master,org.apache.roller.weblogger.planet.ui,PlanetGroupSubs,Law of Demeter violation,The tool detected the smell in this method (deleteSubscription) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.flush,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\planet\ui\PlanetGroupSubs.java
project-1-team-45-master,org.apache.roller.weblogger.planet.ui,PlanetGroupSubs,Law of Demeter violation,The tool detected the smell in this method (getPageTitle) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.planet.ui.PlanetGroupSubs.getGroup; org.apache.roller.planet.pojos.PlanetGroup.getHandle,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\planet\ui\PlanetGroupSubs.java
project-1-team-45-master,org.apache.roller.weblogger.planet.ui,PlanetGroupSubs,Law of Demeter violation,The tool detected the smell in this method (getPageTitle) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.planet.ui.PlanetGroupSubs.getGroup; org.apache.roller.planet.pojos.PlanetGroup.getHandle,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\planet\ui\PlanetGroupSubs.java
project-1-team-45-master,org.apache.roller.weblogger.planet.ui,PlanetGroupSubs,Law of Demeter violation,The tool detected the smell in this method (getSubscriptions) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.planet.pojos.PlanetGroup.getSubscriptions; org.apache.roller.weblogger.planet.ui.PlanetGroupSubs.getGroup,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\planet\ui\PlanetGroupSubs.java
project-1-team-45-master,org.apache.roller.weblogger.planet.ui,PlanetGroupSubs,Law of Demeter violation,The tool detected the smell in this method (getCreateNew) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getPlanetManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\planet\ui\PlanetGroupSubs.java
project-1-team-45-master,org.apache.roller.weblogger.planet.ui,PlanetUIAction,Law of Demeter violation,The tool detected the smell in this method (getPlanet) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getPlanetManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\planet\ui\PlanetUIAction.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,CustomTemplateRendition,Law of Demeter violation,The tool detected the smell in this method (toString) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogTemplate.getId; org.apache.roller.weblogger.pojos.CustomTemplateRendition.getWeblogTemplate,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\CustomTemplateRendition.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,CustomTemplateRendition,Law of Demeter violation,The tool detected the smell in this method (equals) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogTemplate.getId; org.apache.roller.weblogger.pojos.CustomTemplateRendition.getWeblogTemplate,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\CustomTemplateRendition.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,CustomTemplateRendition,Law of Demeter violation,The tool detected the smell in this method (equals) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogTemplate.getId; org.apache.roller.weblogger.pojos.CustomTemplateRendition.getWeblogTemplate,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\CustomTemplateRendition.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,CustomTemplateRendition,Law of Demeter violation,The tool detected the smell in this method (hashCode) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogTemplate.getId; org.apache.roller.weblogger.pojos.CustomTemplateRendition.getWeblogTemplate,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\CustomTemplateRendition.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,GlobalPermission,Law of Demeter violation,The tool detected the smell in this method (GlobalPermission) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getUserManager; org.apache.roller.weblogger.business.UserManager.getRoles; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\GlobalPermission.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,MediaFile,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\MediaFile.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,MediaFile,Law of Demeter violation,The tool detected the smell in this method (addTag) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.Weblog.getLocaleInstance; org.apache.roller.weblogger.pojos.MediaFile.getWeblog,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\MediaFile.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,MediaFile,Law of Demeter violation,The tool detected the smell in this method (updateTags) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.Weblog.getLocaleInstance; org.apache.roller.weblogger.pojos.MediaFile.getWeblog,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\MediaFile.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,MediaFile,Law of Demeter violation,The tool detected the smell in this method (updateTags) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getMediaFileManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\MediaFile.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,MediaFile,Law of Demeter violation,The tool detected the smell in this method (getPath) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.MediaFileDirectory.getName; org.apache.roller.weblogger.pojos.MediaFile.getDirectory,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\MediaFile.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,MediaFile,Law of Demeter violation,The tool detected the smell in this method (getPermalink) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getUrlStrategy; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.URLStrategy.getMediaFileURL,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\MediaFile.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,MediaFile,Law of Demeter violation,The tool detected the smell in this method (getThumbnailURL) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getUrlStrategy; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.URLStrategy.getMediaFileThumbnailURL,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\MediaFile.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,MediaFile,Law of Demeter violation,The tool detected the smell in this method (getCreator) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getUserManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.UserManager.getUserByUserName,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\MediaFile.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,StaticTemplate,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.pojos.TemplateRendition,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\StaticTemplate.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,User,Law of Demeter violation,The tool detected the smell in this method (hasGlobalPermissions) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getUserManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.UserManager.checkPermission,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\User.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,Weblog,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.pojos.WeblogEntrySearchCriteria; org.apache.roller.weblogger.pojos.CommentSearchCriteria,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\Weblog.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,Weblog,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 21,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\Weblog.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,Weblog,Law of Demeter violation,The tool detected the smell in this method (getTheme) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getThemeManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\Weblog.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,Weblog,Law of Demeter violation,The tool detected the smell in this method (getCreator) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getUserManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.UserManager.getUserByUserName,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\Weblog.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,Weblog,Law of Demeter violation,The tool detected the smell in this method (hasUserPermissions) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getUserManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\Weblog.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,Weblog,Law of Demeter violation,The tool detected the smell in this method (getURL) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getUrlStrategy; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.URLStrategy.getWeblogURL,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\Weblog.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,Weblog,Law of Demeter violation,The tool detected the smell in this method (getAbsoluteURL) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getUrlStrategy; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.URLStrategy.getWeblogURL,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\Weblog.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,Weblog,Law of Demeter violation,The tool detected the smell in this method (getRecentWeblogEntries) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getWeblogEntryManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\Weblog.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,Weblog,Law of Demeter violation,The tool detected the smell in this method (getRecentWeblogEntriesByTag) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getWeblogEntryManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\Weblog.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,Weblog,Law of Demeter violation,The tool detected the smell in this method (getRecentComments) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getWeblogEntryManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\Weblog.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogBookmark,Law of Demeter violation,The tool detected the smell in this method (calculatePriority) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogBookmark.getPriority; org.apache.roller.weblogger.pojos.WeblogBookmarkFolder.getBookmarks,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogBookmark.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogBookmark,Law of Demeter violation,The tool detected the smell in this method (getWebsite) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogBookmark.getFolder; org.apache.roller.weblogger.pojos.WeblogBookmarkFolder.getWeblog,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogBookmark.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogBookmarkFolder,Law of Demeter violation,The tool detected the smell in this method (retrieveBookmarks) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getBookmarkManager,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogBookmarkFolder.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogCategory,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.pojos.WeblogEntrySearchCriteria,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogCategory.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogCategory,Law of Demeter violation,The tool detected the smell in this method (calculatePosition) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.Weblog.getWeblogCategories; org.apache.roller.weblogger.pojos.WeblogCategory.getPosition,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogCategory.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogCategory,Law of Demeter violation,The tool detected the smell in this method (retrieveWeblogEntries) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getWeblogEntryManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogCategory.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogCategory,Law of Demeter violation,The tool detected the smell in this method (isInUse) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getWeblogEntryManager; org.apache.roller.weblogger.business.WeblogEntryManager.isWeblogCategoryInUse; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogCategory.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogEntry,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.pojos.WeblogEntryTag; org.apache.roller.weblogger.pojos.CommentSearchCriteria; org.apache.roller.weblogger.pojos.WeblogEntryAttribute,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogEntry.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogEntry,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 20,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogEntry.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogEntry,Law of Demeter violation,The tool detected the smell in this method (getCreator) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getUserManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.UserManager.getUserByUserName,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogEntry.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogEntry,Law of Demeter violation,The tool detected the smell in this method (addTag) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.Weblog.getLocaleInstance,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogEntry.java
